County FIPS,Total Population 2055,Affected Population 2055,Total Population 2080,Affected Population 2080,Total Population 2100,Affected Population 2100,
22107,5903.540000,0.000000,6380.872310,0.000000,6794.845907,0.000000,
22109,175479.075536,36902.625326,210686.626878,71053.125089,238855.224654,104153.660620,
22111,31414.912859,0.000000,36296.488329,0.000000,40207.630559,0.000000,
22113,83358.353008,2969.020340,97457.446768,6035.744429,108743.927331,9187.440846,
22115,82827.338056,0.000000,99819.145555,0.000000,113412.591554,0.000000,
22117,64637.384601,0.000000,74303.888230,0.000000,82043.918236,0.000000,
22119,57240.462733,0.000000,66187.325247,0.000000,73363.284858,0.000000,
22121,34861.728729,36.169290,41055.071169,245.590888,46014.742901,298.697694,
22123,13036.551699,0.000000,13891.219917,0.000000,14589.637676,0.000000,
22125,19650.540636,66.417607,21850.086764,171.729767,23613.909640,193.746381,
22127,20320.631699,0.000000,23011.508934,0.000000,25174.895652,0.000000,
23001,149600.838410,15.536744,172868.794112,15.536744,191493.173915,15.536744,
23003,94104.391290,0.000000,106284.926832,0.000000,116038.506126,0.000000,
23005,401990.390053,7576.053447,468773.599852,9147.189535,522209.487833,10860.393415,
23007,44053.204917,0.000000,51468.826599,0.000000,57401.323946,0.000000,
23009,78377.512092,144.706634,91547.959824,335.577509,102084.318009,589.019960,
23011,174304.075839,60.486520,203219.093763,67.965442,226353.360267,87.120541,
23013,54836.347029,324.846727,63110.423995,667.481324,69729.585038,1873.561382,
23015,48930.491651,274.367306,57061.864429,712.579884,63566.962651,1802.753014,
23017,81084.616846,0.000000,94205.897192,0.000000,104702.921468,0.000000,
23019,218515.203530,51.023405,254073.453925,85.158116,282527.222767,147.847887,
23021,24322.525638,0.000000,28052.712090,0.000000,31036.861252,0.000000,
23023,50354.589586,2036.702032,58718.215446,2638.022643,65411.062017,3135.724146,
23025,74660.717865,0.000000,86813.269089,0.000000,96535.310067,0.000000,
23027,55697.838676,30.859652,65046.564965,105.819586,72526.156553,471.362830,
23029,43875.903349,119.916436,49979.042695,268.137604,54861.554171,499.661626,
23031,293201.834059,5405.546635,346582.859606,6636.077736,389287.680043,8081.739239,
24001,91351.416511,0.000000,100507.251872,0.000000,107861.302143,0.000000,
24003,860245.382119,2937.460867,1039278.791576,8227.443575,1182518.425336,14636.068117,
24005,1271113.273560,2787.285614,1528727.859657,7130.221931,1734819.528535,13512.432454,
24009,140583.801731,1662.374940,169275.582162,3687.458465,192229.006507,4973.816741,
24011,46289.206430,228.792710,53615.223006,389.807231,59476.036267,582.247040,
24013,263352.865519,0.000000,316783.570766,0.000000,359528.134965,0.000000,
24015,153156.170998,770.418027,182255.148690,1557.610092,205534.330844,2634.031054,
24017,236470.353071,1176.298569,286147.664085,1782.743926,325889.512897,2305.322941,
24019,43933.691068,2296.202546,50285.459571,4576.404622,55369.201798,6715.329268,
24021,360551.394900,0.000000,431347.207720,0.000000,487988.170658,0.000000,
24023,44568.695216,0.000000,52337.690370,0.000000,58552.886493,0.000000,
24025,395490.780838,1231.061262,479175.330140,2985.859883,546122.969582,4604.988309,
24027,479275.841426,0.000000,585847.379616,0.000000,671104.610169,0.000000,
24029,27277.781142,449.649794,31258.177413,992.433916,34444.374290,1532.937421,
24031,1601545.592423,0.000000,1950827.153039,0.000000,2230256.631230,0.000000,
24033,1406166.819608,1099.929780,1706421.520024,2485.444370,1946625.280358,3290.907463,
24035,72965.404832,1861.810536,86873.992136,4366.427735,98000.861979,6828.188630,
24037,165492.210208,1478.516599,199130.748424,3003.754009,226041.578996,4230.238932,
24039,32921.308090,4737.904087,36520.354305,8328.385188,39404.814016,11410.171296,
24041,55720.897424,583.885863,65643.050274,1426.795136,73585.215582,2479.250357,
24043,210527.538396,0.000000,245596.162098,0.000000,273651.342805,0.000000,
24045,145736.639180,1913.811444,171894.151590,2835.765721,192827.791747,3684.724284,
24047,77161.295714,4370.901536,91366.684579,6855.434361,102734.949032,10730.225489,
24510,723654.844962,341.542801,782233.984561,643.079630,829733.465473,947.967298,
25001,353115.283416,4310.772683,428389.374492,7758.356342,488608.647353,12816.509879,
25003,170839.711085,0.000000,192793.965415,0.000000,210369.623877,0.000000,
25005,761825.119256,2010.353767,880727.503756,4437.150606,975872.894608,7844.018352,
25007,25619.975632,212.186743,30665.302970,494.350391,34701.564841,1053.035267,
25009,1005003.297675,8875.408125,1149912.186506,13479.988572,1265879.781008,18499.161436,
25011,98522.095017,0.000000,113531.800137,0.000000,125539.987801,0.000000,
25013,623064.144123,0.000000,711998.914240,0.000000,783274.461838,0.000000,
25015,225954.614352,0.000000,263566.464654,0.000000,293655.944896,0.000000,
25017,2083455.730005,4.473680,2405358.015590,4.473680,2662901.104851,251.374272,
25019,16271.339665,55.293436,19581.365276,272.783903,22229.385765,457.119015,
25021,968525.041980,3206.000598,1133523.313504,6079.633925,1265523.740479,9756.529320,
25023,724501.506474,5475.149513,851588.416934,9170.685618,953276.001340,21315.248552,
25025,832194.881388,3383.673213,893254.471818,5695.420435,942426.006064,15237.600134,
25027,1104877.041675,0.000000,1275250.615748,0.000000,1411581.761040,0.000000,
26001,16978.265872,0.000000,20341.516010,0.000000,23032.116121,0.000000,
26003,12659.264572,0.000000,14384.191669,0.000000,15764.133347,0.000000,
26005,163729.216192,0.000000,192500.190680,0.000000,215516.970270,0.000000,
26007,42629.511091,0.000000,49882.551603,0.000000,55696.254645,0.000000,
26009,35610.089176,0.000000,42110.407517,0.000000,47310.662190,0.000000,
26011,23530.298022,0.000000,27791.487699,0.000000,31200.439440,0.000000,
26013,11729.965762,0.000000,13264.882286,0.000000,14492.815505,0.000000,
26015,84843.779094,0.000000,99170.694462,0.000000,110632.514012,0.000000,
26017,149264.318996,0.000000,172530.619750,0.000000,191181.325071,0.000000,
26019,25841.715734,0.000000,30389.216168,0.000000,34027.216515,0.000000,
26021,218025.150896,0.000000,251986.402050,0.000000,279198.796659,0.000000,
26023,60574.464966,0.000000,69064.485827,0.000000,75858.037046,0.000000,
26025,183142.429985,0.000000,209351.416376,0.000000,230363.756283,0.000000,
26027,75396.267415,0.000000,87969.978767,0.000000,98031.788785,0.000000,
26029,38717.128326,0.000000,45743.563514,0.000000,51364.711665,0.000000,
26031,39106.898700,0.000000,46146.733482,0.000000,51778.601307,0.000000,
26033,52920.762906,0.000000,60689.291880,0.000000,66916.229401,0.000000,
26035,49410.876259,0.000000,59631.650143,0.000000,67808.269249,0.000000,
26037,110676.244153,0.000000,130302.236404,0.000000,146003.030204,0.000000,
26039,22957.023594,0.000000,27765.989287,0.000000,31613.161841,0.000000,
26041,51130.228203,0.000000,58972.832870,0.000000,65255.659532,0.000000,
26043,34620.106362,0.000000,39334.312908,0.000000,43107.415479,0.000000,
26045,164706.007458,0.000000,196268.288280,0.000000,221520.394207,0.000000,
26047,48241.007497,0.000000,56881.115730,0.000000,63794.769391,0.000000,
26049,627078.753104,0.000000,739414.895385,0.000000,829386.189307,0.000000,
26051,40834.955039,0.000000,49057.268104,0.000000,55635.118556,0.000000,
26053,18961.570747,0.000000,20387.361553,0.000000,21542.886546,0.000000,
26055,133593.845817,0.000000,159550.991364,0.000000,180320.018665,0.000000,
26057,53010.503320,0.000000,58878.038664,0.000000,63577.391228,0.000000,
26059,63225.175586,0.000000,72471.957379,0.000000,79870.173996,0.000000,
26061,43745.036570,0.000000,47623.711588,0.000000,50738.404720,0.000000,
26063,43821.837910,0.000000,49786.905786,0.000000,54561.588418,0.000000,
26065,405376.928023,0.000000,474949.273671,0.000000,530657.599105,0.000000,
26067,86456.333705,0.000000,98968.663079,0.000000,108987.446813,0.000000,
26069,40053.038397,0.000000,47979.741633,0.000000,54321.104222,0.000000,
26071,14803.084954,0.000000,16433.272010,0.000000,17737.421654,0.000000,
26073,102369.817420,0.000000,120390.034389,0.000000,134812.220778,0.000000,
26075,219930.591616,0.000000,253024.359355,0.000000,279525.884596,0.000000,
26077,369503.291011,0.000000,435683.810711,0.000000,488682.275681,0.000000,
26079,27291.022955,0.000000,32885.883291,0.000000,37361.771560,0.000000,
26081,889214.569685,0.000000,1047846.847681,0.000000,1174887.049167,0.000000,
26083,2549.419236,0.000000,2758.941339,0.000000,2926.559022,0.000000,
26085,17466.255452,0.000000,20803.179057,0.000000,23472.717941,0.000000,
26087,133664.889695,0.000000,158876.885620,0.000000,179046.482360,0.000000,
26089,33192.159195,0.000000,39577.354909,0.000000,44685.511480,0.000000,
26091,137122.471973,0.000000,157747.118905,0.000000,174250.545077,0.000000,
26093,284846.749937,0.000000,342426.014826,0.000000,388490.162139,0.000000,
26095,8965.686724,0.000000,10198.096414,0.000000,11186.421004,0.000000,
26097,16084.817106,0.000000,18671.629812,0.000000,20741.079978,0.000000,
26099,1362787.666326,0.000000,1652505.017947,0.000000,1884285.815440,0.000000,
26101,34043.049325,0.000000,39188.569936,0.000000,43309.155453,0.000000,
26103,95791.904763,0.000000,111629.277939,0.000000,124305.032570,0.000000,
26105,39621.924666,0.000000,45763.812481,0.000000,50678.603822,0.000000,
26107,63143.307424,0.000000,74362.855088,0.000000,83340.407509,0.000000,
26109,32382.157275,0.000000,37007.176737,0.000000,40707.492282,0.000000,
26111,129146.100019,0.000000,154469.142835,0.000000,174730.794666,0.000000,
26113,22882.335088,0.000000,27273.130416,0.000000,30785.766678,0.000000,
26115,222467.568518,0.000000,261634.114255,0.000000,292974.525177,0.000000,
26117,89229.967084,0.000000,103594.998671,0.000000,115087.023940,0.000000,
26119,15420.917880,0.000000,18547.506561,0.000000,21048.777505,0.000000,
26121,239689.474842,0.000000,277375.225071,0.000000,307579.578104,0.000000,
26123,71838.748623,0.000000,84801.229717,0.000000,95171.214592,0.000000,
26125,1912094.444358,0.000000,2305900.162233,0.000000,2620968.633544,0.000000,
26127,38655.077895,0.000000,45361.248478,0.000000,50726.184945,0.000000,
26129,33434.699448,0.000000,40070.604405,0.000000,45379.328370,0.000000,
26131,8628.612237,0.000000,9655.326760,0.000000,10476.698378,0.000000,
26133,34710.706861,0.000000,40898.754657,0.000000,45849.192894,0.000000,
26135,13714.920824,0.000000,16594.215807,0.000000,18897.651793,0.000000,
26137,38751.410727,0.000000,46771.472622,0.000000,53187.522138,0.000000,
26139,404718.094385,0.000000,482354.569435,0.000000,544473.627862,0.000000,
26141,18847.349359,0.000000,21906.591827,0.000000,24355.372924,0.000000,
26143,39563.065336,0.000000,47931.954512,0.000000,54627.065852,0.000000,
26145,282435.622728,0.000000,328431.804144,0.000000,365294.795879,0.000000,
26147,234425.842392,0.000000,274142.180745,0.000000,305921.565358,0.000000,
26149,85732.141218,0.000000,99287.508612,0.000000,110133.995678,0.000000,
26151,58421.379923,0.000000,66940.200475,0.000000,73755.256917,0.000000,
26153,11074.318858,0.000000,12527.379508,0.000000,13689.828027,0.000000,
26155,99479.932705,0.000000,115668.341559,0.000000,128622.681710,0.000000,
26157,78061.282121,0.000000,90432.905407,0.000000,100330.204036,0.000000,
26159,106286.772887,0.000000,123096.981782,0.000000,136547.685433,0.000000,
26161,526690.605187,0.000000,628030.611535,0.000000,709103.819956,0.000000,
26163,2318370.726109,0.000000,2605610.065124,0.000000,2838049.841881,0.000000,
26165,47457.109262,0.000000,55576.670486,0.000000,62074.932237,0.000000,
27001,23201.197696,0.000000,26919.478448,0.000000,29894.103049,0.000000,
27003,544396.689674,0.000000,662944.116537,0.000000,757782.058027,0.000000,
27005,44436.871892,0.000000,51065.020803,0.000000,56369.351143,0.000000,
27007,62791.488044,0.000000,72974.400434,0.000000,81134.072154,0.000000,
27009,57762.998082,0.000000,68437.830212,0.000000,76977.695916,0.000000,
27011,5785.936757,0.000000,6069.102510,0.000000,6297.295592,0.000000,
27013,87963.683948,0.000000,101346.237187,0.000000,112057.512859,0.000000,
27015,33313.657201,0.000000,37431.899345,0.000000,40729.795623,0.000000,
27017,48438.249198,0.000000,55636.693863,0.000000,61398.531115,0.000000,
27019,139151.140220,0.000000,165964.516067,0.000000,187415.216745,0.000000,
27021,42019.103238,0.000000,49185.556367,0.000000,54918.718870,0.000000,
27023,14562.778829,0.000000,15754.154405,0.000000,16713.785366,0.000000,
27025,80128.201186,0.000000,94680.838608,0.000000,106322.948545,0.000000,
27027,85372.118155,0.000000,99896.871034,0.000000,111519.942499,0.000000,
27029,10760.302973,0.000000,11843.686899,0.000000,12711.281704,0.000000,
27031,7671.989256,0.000000,9022.507369,0.000000,10102.921860,0.000000,
27033,13620.995907,0.000000,14694.514980,0.000000,15557.807113,0.000000,
27035,91550.899269,0.000000,107430.479883,0.000000,120138.774532,0.000000,
27037,653243.217930,0.000000,794677.022224,0.000000,907824.698578,0.000000,
27039,27370.687699,0.000000,31418.509472,0.000000,34656.766890,0.000000,
27041,51957.423700,0.000000,60728.269803,0.000000,67744.946685,0.000000,
27043,15581.137157,0.000000,16183.401276,0.000000,16670.160271,0.000000,
27045,24215.451499,0.000000,26104.254694,0.000000,27616.983720,0.000000,
27047,39492.300007,0.000000,44141.103937,0.000000,47872.030006,0.000000,
27049,63214.983266,0.000000,72698.736388,0.000000,80292.786155,0.000000,
27051,6675.213769,0.000000,7022.618539,0.000000,7300.542356,0.000000,
27053,1678876.391241,0.000000,1971761.267000,0.000000,2206430.590369,0.000000,
27055,26061.782619,0.000000,29980.937746,0.000000,33116.261846,0.000000,
27057,29659.224041,0.000000,34730.110283,0.000000,38786.819277,0.000000,
27059,56762.213714,0.000000,67229.964670,0.000000,75604.165434,0.000000,
27061,63902.178683,0.000000,74216.644324,0.000000,82470.489356,0.000000,
27063,11300.983074,0.000000,11868.166076,0.000000,12324.756233,0.000000,
27065,23392.516303,0.000000,27332.531598,0.000000,30484.543834,0.000000,
27067,60457.375073,0.000000,70529.036279,0.000000,78586.280953,0.000000,
27069,4817.467536,0.000000,4986.608189,0.000000,5128.030004,0.000000,
27071,17441.214220,0.000000,19602.942585,0.000000,21337.077493,0.000000,
27073,7477.401236,0.000000,7642.921426,0.000000,7785.255932,0.000000,
27075,15160.130443,0.000000,17488.088568,0.000000,19350.455068,0.000000,
27077,5276.146147,0.000000,5931.048752,0.000000,6454.970835,0.000000,
27079,37479.673236,0.000000,42894.730447,0.000000,47226.776217,0.000000,
27081,6236.954365,0.000000,6423.798555,0.000000,6573.957214,0.000000,
27083,34618.680039,0.000000,39414.818885,0.000000,43257.244771,0.000000,
27085,52113.554227,0.000000,60743.388738,0.000000,67647.256346,0.000000,
27087,6389.112135,0.000000,6939.996765,0.000000,7381.095954,0.000000,
27089,10039.531670,0.000000,10371.170585,0.000000,10639.244355,0.000000,
27091,25558.912776,0.000000,28202.484265,0.000000,30322.417252,0.000000,
27093,31568.031834,0.000000,36162.674728,0.000000,39838.389043,0.000000,
27095,36162.566807,0.000000,41581.594246,0.000000,45916.816197,0.000000,
27097,45260.243329,0.000000,51942.149349,0.000000,57292.601356,0.000000,
27099,49067.376310,0.000000,54511.287639,0.000000,58874.238932,0.000000,
27101,10016.339777,0.000000,10701.413332,0.000000,11254.988344,0.000000,
27103,46280.157264,0.000000,53749.137228,0.000000,59724.321199,0.000000,
27105,27003.479287,0.000000,30129.748418,0.000000,32639.840008,0.000000,
27107,6948.450488,0.000000,7037.872896,0.000000,7119.445363,0.000000,
27109,220147.218405,0.000000,262258.525044,0.000000,295948.863512,0.000000,
27111,78907.967237,0.000000,90863.195949,0.000000,100431.827804,0.000000,
27113,18716.150743,0.000000,21370.074817,0.000000,23497.800238,0.000000,
27115,43659.214674,0.000000,50773.061159,0.000000,56464.138347,0.000000,
27117,10972.307528,0.000000,11740.372930,0.000000,12359.132517,0.000000,
27119,39595.805787,0.000000,44180.927714,0.000000,47867.430403,0.000000,
27121,13847.457106,0.000000,15429.310762,0.000000,16695.708292,0.000000,
27123,714115.916335,0.000000,828089.292980,0.000000,919424.862436,0.000000,
27125,4413.902577,0.000000,4592.572011,0.000000,4736.168169,0.000000,
27127,18337.084168,0.000000,19616.331318,0.000000,20642.898177,0.000000,
27129,17682.027148,0.000000,18802.752502,0.000000,19706.921022,0.000000,
27131,89132.228442,0.000000,102853.527491,0.000000,113835.857660,0.000000,
27133,11640.879428,0.000000,12748.153802,0.000000,13634.706098,0.000000,
27135,21070.106927,0.000000,24070.990287,0.000000,26471.696974,0.000000,
27137,254345.841680,0.000000,284238.397749,0.000000,308320.357266,0.000000,
27139,200680.956821,0.000000,240080.451440,0.000000,271600.047136,0.000000,
27141,136607.078699,0.000000,163459.967050,0.000000,184942.277731,0.000000,
27143,18746.680873,0.000000,20701.722592,0.000000,22265.755968,0.000000,
27145,221124.676858,0.000000,260139.911558,0.000000,291353.461829,0.000000,
27147,52474.945643,0.000000,61272.287927,0.000000,68310.976493,0.000000,
27149,11995.434967,0.000000,13256.924209,0.000000,14269.500948,0.000000,
27151,10987.806135,0.000000,11682.810207,0.000000,12243.281886,0.000000,
27153,32384.338796,0.000000,36394.149386,0.000000,39601.997858,0.000000,
27155,3702.079664,0.000000,3770.170432,0.000000,3828.950012,0.000000,
27157,29512.183799,0.000000,33790.809270,0.000000,37213.709648,0.000000,
27159,18637.145166,0.000000,21247.109895,0.000000,23335.081678,0.000000,
27161,24861.917762,0.000000,28083.358478,0.000000,30660.511051,0.000000,
27163,377456.076640,0.000000,454985.730247,0.000000,517010.312841,0.000000,
27165,13296.606146,0.000000,14464.429311,0.000000,15402.946754,0.000000,
27167,7355.947699,0.000000,7802.692130,0.000000,8163.938045,0.000000,
27169,67368.464457,0.000000,76321.349641,0.000000,83489.943740,0.000000,
